date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2013-11-29,2.6,0.5,4.6,0,0,198.3,13.3,40.7,1026.9,0
2013-11-30,2.3,-1.8,5.5,1.6,0,203.1,5.8,23.4,1022,24
2013-12-01,1.8,-1.2,7,0,0,31.4,6.5,28.4,1029.5,144
2013-12-02,4,-0.7,8.7,0,0,47.1,10.4,37.8,1030,294
2013-12-03,-0.9,-4.3,2.1,0,0,73.3,5,11.5,1030.6,108
2013-12-04,-0.9,-4.3,2.1,0,0,191.9,4.7,18,1030.4,0
2013-12-05,4.9,1.6,7.7,0,0,203.4,13.3,54,1026.8,54
2013-12-06,4,1.3,6.4,2.2,0,251.9,16.6,44.3,1026.1,96
2013-12-07,3.7,-1.1,6.5,0,0,203.6,9,26.6,1030.2,0
2013-12-08,4.2,1.1,6.7,0,0,200.8,10.4,21.2,1030.4,0
2013-12-09,2.1,-2.1,8.8,0,0,199,5.8,19.8,1033.5,420
2013-12-10,0.3,-3.3,7.1,0,0,330.3,3.6,14,1035.7,420
2013-12-11,-1.3,-3.9,0.3,0,0,344.6,4,13,1035.6,0
2013-12-12,-1.2,-2.6,0.4,0,0,200.7,6.1,15.1,1032.9,0
2013-12-13,-2.3,-3.1,-1.4,0,0,200.3,5,14,1028.6,0
2013-12-14,1.6,-2,5.1,3.5,0,190.1,9,23.4,1031.8,0
2013-12-15,2,-2.3,6.1,0,0,186,7.6,19.8,1033.5,84
2013-12-16,1.5,-4.4,8.3,0,0,189.6,6.1,20.2,1030.7,354
2013-12-17,1.9,-2.7,9.8,0,0,209.6,6.5,19.8,1027.9,420
2013-12-18,4.4,-1.1,9.4,0,0,209.7,7.6,19.4,1022.7,36
2013-12-19,7.5,0,11.4,1.6,0,201.5,14,49.7,1012.3,0
2013-12-20,5.4,-0.7,8.4,1.6,0,200.4,6.8,23,1026.6,0
2013-12-21,2.9,-1.8,10.2,0,0,201.2,8.6,30.2,1031.7,144
2013-12-22,11.1,9.9,12.6,0.1,0,193.8,20.2,45,1023.1,18
2013-12-23,10.4,7.7,13,0,0,191.7,15.1,34.2,1018.7,354
2013-12-24,13,9.3,16.4,0,0,180.4,16.9,42.1,1001.5,108
2013-12-25,7.5,3.4,12.5,24.8,0,192.4,10.1,36.4,994.3,0
2013-12-26,5.3,4,6.2,13.5,0,193.5,6.8,20.9,999.1,0
2013-12-27,6.1,2.2,10.3,0,0,192.1,12.6,32,1007.9,210
2013-12-28,6.8,3.4,11.3,25.8,0,197.3,16.6,47.2,1005.9,0
2013-12-29,5.8,1.6,8.2,0,0,208.7,13.7,37.1,1020.7,186
2013-12-30,2.2,-2,7.5,0,0,193.5,5.8,13.7,1027.4,408
2013-12-31,2.2,-1.6,7.2,0,0,166.5,5,19.8,1019.4,378
