date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-12-06,3.9,3.1,5,1.9,0,198.9,5,13.3,1000.1,0
2020-12-07,4.3,1.5,6.5,0,0,187.4,10.1,33.1,1001.1,56
2020-12-08,2,-1.2,4.4,0,0,273.8,6.1,19.4,1003.1,152
2020-12-09,2.5,1.3,3.7,0.5,0,181.4,7.6,20.2,1010.7,0
2020-12-10,1.3,-2,3,0,0,66.3,4,15.1,1008,0
2020-12-11,1.7,-3,6.9,0.2,0,196.6,9,32,999.1,25
2020-12-12,7.4,4.5,9.5,3.2,0,206.6,14,33.1,999.7,35
2020-12-13,6.4,2.6,7.9,3.2,0,191.6,9.7,25.6,1012.9,24
2020-12-14,4.1,0,8.8,0,0,177.4,6.5,18,1013.3,108
2020-12-15,6.7,2.1,10.3,3.5,0,207.9,7.9,23.4,1014.1,0
2020-12-16,6.6,3.6,11.4,0.2,0,196.4,5.4,18.4,1018.2,146
2020-12-17,5.4,1.2,10,0,0,207.4,6.1,19.1,1023.4,2
2020-12-18,3,-0.2,6.1,0,0,21.1,4.7,15.8,1024.6,23
2020-12-19,5.2,0.6,8.7,0,0,207.6,6.8,20.9,1020,56
2020-12-20,7.4,5.6,9.9,2.7,0,198.5,6.8,20.5,1021.6,0
2020-12-21,7.6,3.2,11.2,2,0,205.2,13.7,52.9,1021.8,1
2020-12-22,13.3,11.1,14.7,0,0,206.3,23.8,49.3,1019.6,0
2020-12-23,13.3,10.8,15.3,2.6,0,201.9,14.8,38.5,1015.3,0
2020-12-24,7.7,2.1,11.4,2,0,217.4,23.4,56.9,1012.8,0
2020-12-25,2.7,-1.1,4.8,0.7,0,2.1,9.4,36.4,1022,27
2020-12-26,1.2,-2.5,4.5,0,0,199,8.3,21.6,1026,203
2020-12-27,3.9,-1.2,9.2,0.5,0,205.4,24.5,69.8,999.3,0
2020-12-28,5.6,2.3,7.5,0.7,0,201.9,20.9,56.9,981.3,99
2020-12-29,5.1,2.2,7.4,4.4,0,221.3,19.1,60.8,992.2,61
2020-12-30,4.3,2.3,6.1,0,0,215.4,12.6,31.3,1005.1,12
2020-12-31,3.5,1.8,5.9,1,0,204.9,11.2,38.2,1005.7,0
