date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-12-06,10.7,6.9,12.9,0.7,0,191.5,10.8,23.4,1020.8,90
2018-12-07,11.3,6.9,13.2,1.1,0,210.4,22,56.9,1015.1,42
2018-12-08,7.8,6,9.7,0.2,0,210.7,27,59.4,1014.4,1
2018-12-09,8.3,6.1,10.7,6.4,0,238.9,21.6,72,1010,0
2018-12-10,5.5,3.1,7.6,0.1,0,242.5,9.4,28.8,1024.2,45
2018-12-11,2.2,-0.9,6.1,0,0,228.9,5.4,15.5,1025.8,18
2018-12-12,-0.7,-3.9,1.5,0,0,18.2,5.8,21.6,1023.7,46
2018-12-13,-0.7,-4,2.6,0,0,20.5,10.4,27.7,1016.9,52
2018-12-14,-0.8,-4.7,1.5,0,0,36.2,9,21.6,1020.3,91
2018-12-15,-0.3,-2.3,1.1,0,0,63.8,6.1,16.9,1023.7,69
2018-12-16,1.1,-2.1,6.2,3.7,40,175,6.5,26.6,1015.1,194
2018-12-17,4.1,1.5,7.1,0.1,0,194.4,9.4,21.6,1023.6,2
2018-12-18,2.3,-1.5,7.7,0,0,196.1,6.1,17.6,1024.3,400
2018-12-19,4.8,0.7,9.7,0.6,0,217,8.6,34.9,1016.7,4
2018-12-20,7.4,6.3,9.2,0,0,200.8,19.8,42.8,1018.6,42
2018-12-21,10,7.7,12.7,2.2,0,196.7,29.5,62.6,1015.1,0
2018-12-22,11.8,8.7,13.6,2.5,0,234.1,22.3,67,1019.7,1
2018-12-23,10.1,7.8,13,4.4,0,200.4,15.8,44.3,1022.7,0
2018-12-24,7.4,1.2,14.3,5.1,0,14.1,13.3,62.6,1028.1,15
2018-12-25,-0.4,-2.4,1.7,0,0,132.2,5.4,16.6,1036.8,0
2018-12-26,-1.1,-1.7,0,0,0,221.4,5.8,15.1,1034.5,0
2018-12-27,-1.6,-2.4,-0.4,0,0,208.8,4.7,13.3,1029.7,0
2018-12-28,-0.8,-2.7,0.9,0,0,40.3,4.7,13,1031.4,0
2018-12-29,1.6,0.7,2.9,0,0,209.5,8.6,39.2,1035.5,29
2018-12-30,3.8,2,5.6,0,0,206.4,12.2,30.2,1036,0
2018-12-31,5.4,4.2,6.9,0.9,0,204.9,6.5,20.2,1035.4,0
